id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
13909049,JJ343864,2025-07-19T22:00:00.000,016XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,SCHOOL - PUBLIC GROUNDS,False,False,1224,012,27,28,14,1165468,1900761,2025,2025-07-27T15:43:44.000,41.883283232,-87.667848083,"{'latitude': '41.883283232', 'longitude': '-87.667848083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21184,29,579,46,28,15,92,27
13912082,JJ347785,2025-07-19T22:00:00.000,019XX W CRYSTAL ST,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,False,True,1424,014,1,24,02,1163201,1908345,2025,2025-07-27T15:43:44.000,41.904142261,-87.675959266,"{'latitude': '41.904142261', 'longitude': '-87.675959266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,481,41,4,7,200,1
13907269,JJ340916,2025-07-19T22:00:00.000,064XX W FULLERTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,2512,025,36,19,08B,1133118,1915251,2025,2025-07-27T15:43:44.000,41.923672617,-87.786301606,"{'latitude': '41.923672617', 'longitude': '-87.786301606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39,4454,19,137,44,3,6,183,36
13915410,JJ351834,2025-07-19T22:00:00.000,074XX S MICHIGAN AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,0323,003,6,69,06,1178446,1855760,2025,2025-07-30T15:42:03.000,41.759510773,-87.621561418,"{'latitude': '41.759510773', 'longitude': '-87.621561418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,67,474,32,61,18,223,4
13907111,JJ342004,2025-07-19T22:00:00.000,018XX S LOOMIS ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,1233,012,25,31,08B,1167332,1891037,2025,2025-07-27T15:43:44.000,41.856559915,-87.661282939,"{'latitude': '41.856559915', 'longitude': '-87.661282939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,14920,33,365,26,43,15,150,25
13907588,JJ342350,2025-07-19T22:00:00.000,069XX S OGLESBY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,0331,003,5,43,14,1192967,1859398,2025,2025-07-27T15:43:44.000,41.7691517,-87.568224513,"{'latitude': '41.7691517', 'longitude': '-87.568224513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,142,33,24,18,262,3
13908156,JJ343228,2025-07-19T22:00:00.000,053XX S HAMLIN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,0822,008,23,62,06,1151948,1868856,2025,2025-07-27T15:43:44.000,41.796008842,-87.718333462,"{'latitude': '41.796008842', 'longitude': '-87.718333462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22248,60,792,6,56,13,129,23
13906493,JJ340935,2025-07-19T21:50:00.000,036XX W 69TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0833,008,23,65,08B,1153188,1858607,2025,2025-07-27T15:43:44.000,41.767859592,-87.714056935,"{'latitude': '41.767859592', 'longitude': '-87.714056935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,21867,63,317,15,58,13,209,23
13906581,JJ341238,2025-07-19T21:50:00.000,015XX E 65TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0321,003,5,42,07,1187414,1862192,2025,2025-07-27T15:43:44.000,41.776952423,-87.588490163,"{'latitude': '41.776952423', 'longitude': '-87.588490163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22260,9,134,33,60,18,273,3
13906355,JJ340922,2025-07-19T21:50:00.000,001XX S LEAVITT ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,1223,012,27,28,08B,1161763,1899338,2025,2025-07-27T15:43:44.000,41.87945643,-87.681492752,"{'latitude': '41.87945643', 'longitude': '-87.681492752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,29,89,46,28,15,75,27
13906352,JJ340912,2025-07-19T21:49:00.000,082XX S COTTAGE GROVE AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,False,0631,006,8,44,26,1182989,1850621,2025,2025-07-27T15:43:44.000,41.745304463,-87.605071009,"{'latitude': '41.745304463', 'longitude': '-87.605071009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,140,35,61,20,235,4
13906360,JJ340891,2025-07-19T21:49:00.000,046XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0222,002,4,39,08B,1183699,1874469,2025,2025-07-27T15:43:44.000,41.810729022,-87.601726053,"{'latitude': '41.810729022', 'longitude': '-87.601726053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,5,398,10,36,24,113,9
13906946,JJ341729,2025-07-19T21:45:00.000,021XX W 23RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1034,010,25,31,07,1162453,1888721,2025,2025-07-27T15:43:44.000,41.850307977,-87.679256198,"{'latitude': '41.850307977', 'longitude': '-87.679256198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,14920,33,204,26,43,21,159,25
13906373,JJ340908,2025-07-19T21:43:00.000,034XX N ELSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,BAR OR TAVERN,False,True,1733,017,33,21,08B,1155045,1922937,2025,2025-07-27T15:43:44.000,41.944351472,-87.705526015,"{'latitude': '41.944351472', 'longitude': '-87.705526015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21538,22,425,20,39,1,23,33
13906363,JJ340963,2025-07-19T21:41:00.000,074XX S HALSTED ST,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,True,False,0733,007,17,68,18,1172251,1855670,2025,2025-07-27T15:43:44.000,41.759402215,-87.644268517,"{'latitude': '41.759402215', 'longitude': '-87.644268517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21559,66,511,32,11,17,215,17
13906351,JJ340980,2025-07-19T21:40:00.000,034XX N ROCKWELL ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1921,019,47,5,03,1158202,1922633,2025,2025-07-27T15:43:44.000,41.94345324,-87.693930558,"{'latitude': '41.94345324', 'longitude': '-87.693930558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13,21538,46,110,18,39,5,21,47
13906376,JJ340976,2025-07-19T21:38:00.000,009XX W 79TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0621,006,17,71,15,1171224,1852447,2025,2025-07-27T15:43:44.000,41.750580399,-87.648126515,"{'latitude': '41.750580399', 'longitude': '-87.648126515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,70,487,31,59,20,229,17
13906400,JJ341018,2025-07-19T21:35:00.000,034XX N ELSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,False,True,1733,017,33,21,08B,1155045,1922937,2025,2025-07-27T15:43:44.000,41.944351472,-87.705526015,"{'latitude': '41.944351472', 'longitude': '-87.705526015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21538,22,425,20,39,1,23,33
13908898,JJ343834,2025-07-19T21:30:00.000,016XX N LAKE SHORE DR,0810,THEFT,OVER $500,RESTAURANT,False,False,1814,018,43,7,06,1176665,1911098,2025,2025-07-27T15:43:44.000,41.911402836,-87.626419612,"{'latitude': '41.911402836', 'longitude': '-87.626419612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51,14926,68,271,34,16,14,134,43
13906517,JJ341001,2025-07-19T21:30:00.000,016XX W 52ND ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,0932,009,16,61,06,1166382,1870232,2025,2025-07-27T15:43:44.000,41.799489188,-87.66536369,"{'latitude': '41.799489188', 'longitude': '-87.66536369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,14924,59,789,2,37,23,128,16
13918224,JJ355278,2025-07-19T21:30:00.000,014XX W FLOURNOY ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,1231,012,34,28,05,,,2025,2025-07-31T15:44:23.000,,,,,,,,,,,,
13906364,JJ340977,2025-07-19T21:30:00.000,082XX S DR MARTIN LUTHER KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0631,006,6,44,07,1180335,1850445,2025,2025-07-27T15:43:44.000,41.744882725,-87.614801011,"{'latitude': '41.744882725', 'longitude': '-87.614801011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,406,32,61,20,235,4
13906305,JJ340894,2025-07-19T21:29:00.000,014XX S SPAULDING AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ALLEY,True,False,1021,010,24,29,24,1154600,1892800,2025,2025-07-27T15:43:44.000,41.861661738,-87.707969157,"{'latitude': '41.861661738', 'longitude': '-87.707969157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,34,14,57,21,152,24
13906357,JJ340938,2025-07-19T21:27:00.000,083XX S ABERDEEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0613,006,17,71,08B,1170440,1849408,2025,2025-07-27T15:43:44.000,41.742258071,-87.651087753,"{'latitude': '41.742258071', 'longitude': '-87.651087753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,530,13,59,20,233,17
13907202,JJ341400,2025-07-19T21:22:00.000,021XX S WESTERN AVE,0560,ASSAULT,SIMPLE,GAS STATION,False,False,1234,012,25,31,08A,1160694,1889888,2025,2025-07-27T15:43:44.000,41.85354693,-87.685679736,"{'latitude': '41.85354693', 'longitude': '-87.685679736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,14920,33,4,26,43,15,121,25
13906315,JJ340889,2025-07-19T21:21:00.000,028XX W 63RD ST,2027,NARCOTICS,POSSESS - CRACK,STREET,True,False,0823,008,15,66,18,1158661,1862746,2025,2025-07-27T15:43:44.000,41.779107726,-87.693882928,"{'latitude': '41.779107726', 'longitude': '-87.693882928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,319,31,58,13,276,15
13906316,JJ340919,2025-07-19T21:20:00.000,027XX W 68TH ST,0462,BATTERY,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",HOSPITAL BUILDING / GROUNDS,False,False,0831,008,16,66,04B,1159381,1859440,2025,2025-07-27T15:43:44.000,41.770020864,-87.6913338,"{'latitude': '41.770020864', 'longitude': '-87.6913338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,383,31,58,13,208,16
13906344,JJ340880,2025-07-19T21:11:00.000,016XX W JONQUIL TER,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2422,024,49,1,08B,1164218,1950996,2025,2025-07-27T15:43:44.000,42.021156986,-87.671012579,"{'latitude': '42.021156986', 'longitude': '-87.671012579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,340,5,9,11,32,49
13906291,JJ340897,2025-07-19T21:10:00.000,003XX N DESPLAINES ST,1320,CRIMINAL DAMAGE,TO VEHICLE,GROCERY FOOD STORE,False,False,1214,012,34,28,14,1171859,1902722,2025,2025-07-27T15:43:44.000,41.888525948,-87.644322264,"{'latitude': '41.888525948', 'longitude': '-87.644322264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4452,29,784,36,45,15,76,34
13908419,JJ342862,2025-07-19T21:06:00.000,046XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1722,017,45,15,06,1144677,1926187,2025,2025-07-27T15:43:44.000,41.95347181,-87.743552438,"{'latitude': '41.95347181', 'longitude': '-87.743552438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20,22618,15,139,50,21,1,11,45
13906509,JJ340877,2025-07-19T21:05:00.000,058XX W WASHINGTON BLVD,0460,BATTERY,SIMPLE,STREET,False,False,1513,015,29,25,08B,1137286,1900149,2025,2025-07-27T15:43:44.000,41.882156895,-87.771350061,"{'latitude': '41.882156895', 'longitude': '-87.771350061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,618,7,32,25,85,29
13906294,JJ340883,2025-07-19T21:04:00.000,012XX S LAWNDALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,1011,010,24,29,15,1151903,1894177,2025,2025-07-27T15:43:44.000,41.865493866,-87.717833196,"{'latitude': '41.865493866', 'longitude': '-87.717833196', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,33,14,57,21,155,24
13906314,JJ340842,2025-07-19T21:01:00.000,050XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0223,002,20,38,06,1182442,1871604,2025,2025-07-27T15:43:44.000,41.802896506,-87.606425428,"{'latitude': '41.802896506', 'longitude': '-87.606425428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21192,4,165,10,10,24,116,20
13907477,JJ342248,2025-07-19T21:00:00.000,042XX W KAMERLING AVE,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,2534,025,37,23,17,1147795,1908648,2025,2025-07-27T15:43:44.000,41.905283746,-87.732542058,"{'latitude': '41.905283746', 'longitude': '-87.732542058', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,24,286,45,5,6,194,37
13907241,JJ341548,2025-07-19T21:00:00.000,072XX S BENNETT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,0324,003,7,43,14,1189961,1857323,2025,2025-07-27T15:43:44.000,41.76353058,-87.579309571,"{'latitude': '41.76353058', 'longitude': '-87.579309571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,452,37,24,18,217,5
13906999,JJ341827,2025-07-19T21:00:00.000,059XX N MAGNOLIA AVE,0810,THEFT,OVER $500,STREET,False,False,2013,020,48,77,06,1166882,1939536,2025,2025-07-27T15:43:44.000,41.989653568,-87.661540053,"{'latitude': '41.989653568', 'longitude': '-87.661540053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,4451,76,539,16,14,2,54,48
13907109,JJ341759,2025-07-19T21:00:00.000,001XX W 107TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0512,005,9,49,07,1177289,1834003,2025,2025-07-27T15:43:44.000,41.699832961,-87.626456611,"{'latitude': '41.699832961', 'longitude': '-87.626456611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,45,524,22,19,10,260,11
13910457,JJ344867,2025-07-19T21:00:00.000,025XX W 109TH PL,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,False,False,2212,022,19,75,26,1161403,1831935,2025,2025-07-27T15:43:44.000,41.694501079,-87.684681777,"{'latitude': '41.694501079', 'longitude': '-87.684681777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,4447,74,314,42,33,9,257,19
13910766,JJ345203,2025-07-19T21:00:00.000,079XX S GREENWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,0624,006,8,44,14,1184932,1852508,2025,2025-07-27T15:43:44.000,41.750437239,-87.597892514,"{'latitude': '41.750437239', 'longitude': '-87.597892514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,40,247,35,61,20,227,10
13908420,JJ342893,2025-07-19T21:00:00.000,036XX N MOZART ST,0810,THEFT,OVER $500,STREET,False,False,1733,017,35,16,06,1156739,1924010,2025,2025-07-27T15:43:44.000,41.947261639,-87.69927041,"{'latitude': '41.947261639', 'longitude': '-87.69927041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21538,16,372,20,39,1,23,35
13906942,JJ341638,2025-07-19T21:00:00.000,056XX S KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0822,008,14,63,14,1156013,1866954,2025,2025-07-27T15:43:44.000,41.790708714,-87.703477823,"{'latitude': '41.790708714', 'longitude': '-87.703477823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,21867,61,801,8,58,13,129,14
13910765,JJ345201,2025-07-19T21:00:00.000,009XX W AINSLIE ST,0810,THEFT,OVER $500,STREET,False,False,2024,020,48,3,06,1169209,1932976,2025,2025-07-27T15:43:44.000,41.971602364,-87.653172596,"{'latitude': '41.971602364', 'longitude': '-87.653172596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,31,635,39,15,2,14,46
13906324,JJ340932,2025-07-19T21:00:00.000,015XX W FULTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1215,012,27,28,14,1166220,1901954,2025,2025-07-27T15:43:44.000,41.88654088,-87.665052586,"{'latitude': '41.88654088', 'longitude': '-87.665052586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,78,27
13906670,JJ341325,2025-07-19T21:00:00.000,045XX S CALUMET AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,0215,002,3,38,26,1179193,1875008,2025,2025-07-31T15:42:52.000,41.812312158,-87.618236995,"{'latitude': '41.812312158', 'longitude': '-87.618236995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,4301,4,162,9,36,24,98,8
13910403,JJ345792,2025-07-19T21:00:00.000,054XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0231,002,3,40,14,1178528,1868867,2025,2025-07-27T15:43:44.000,41.795475862,-87.620862905,"{'latitude': '41.795475862', 'longitude': '-87.620862905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21192,7,401,9,10,24,125,8
13907238,JJ341550,2025-07-19T20:55:00.000,024XX W NORTH AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1434,014,1,24,11,1159674,1910563,2025,2025-07-27T15:43:44.000,41.910302064,-87.68885364,"{'latitude': '41.910302064', 'longitude': '-87.68885364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,25,302,41,1,7,192,1
13907195,JJ340872,2025-07-19T20:50:00.000,054XX N HARLEM AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,1613,016,41,10,08A,1127365,1935727,2025,2025-07-27T15:43:44.000,41.979959889,-87.806978681,"{'latitude': '41.979959889', 'longitude': '-87.806978681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,4448,36,699,29,31,12,49,41
13910482,JJ346037,2025-07-19T20:47:00.000,068XX S CAMPBELL AVE,1261,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,RESIDENCE,False,True,0832,008,16,66,11,1160887,1859240,2025,2025-07-27T15:43:44.000,41.769441055,-87.685818925,"{'latitude': '41.769441055', 'longitude': '-87.685818925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,383,31,58,13,207,16
13906325,JJ340887,2025-07-19T20:45:00.000,022XX E 83RD ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,0414,004,8,46,18,1192541,1850377,2025,2025-07-27T15:43:44.000,41.744407735,-87.570079364,"{'latitude': '41.744407735', 'longitude': '-87.570079364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21202,42,507,37,25,19,240,5
13906270,JJ340888,2025-07-19T20:45:00.000,042XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1132,011,28,26,14,1148168,1898349,2025,2025-07-27T15:43:44.000,41.877014993,-87.731437274,"{'latitude': '41.877014993', 'longitude': '-87.731437274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,717,23,30,16,100,28
13906899,JJ340928,2025-07-19T20:45:00.000,001XX W HUBBARD ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,False,False,1831,018,42,8,08B,1175290,1903292,2025,2025-07-27T15:43:44.000,41.890013771,-87.631705393,"{'latitude': '41.890013771', 'longitude': '-87.631705393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,670,36,55,14,73,42
13906288,JJ340869,2025-07-19T20:45:00.000,017XX W FULLERTON AVE,1340,CRIMINAL DAMAGE,TO STATE SUPPORTED PROPERTY,STREET,False,False,1811,018,32,7,14,1164187,1915990,2025,2025-07-27T15:43:44.000,41.925099856,-87.672120941,"{'latitude': '41.925099856', 'longitude': '-87.672120941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21190,68,743,40,16,5,172,32
13906286,JJ340852,2025-07-19T20:43:00.000,013XX S LAWNDALE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1011,010,24,29,05,1151919,1893608,2025,2025-07-27T15:43:44.000,41.86393215,-87.717789436,"{'latitude': '41.86393215', 'longitude': '-87.717789436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,33,14,57,21,155,24
